"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",185,0.425629060022296,0.724296030872184,1,1,1,5874,"tags=31%, list=32%, signal=21%","Il12b/Egfr/Ccl22/Ereg/Crtam/Nos2/Cd8b1/Prkcg/Sit1/Ifng/Bcat1/Stab1/Cd8a/Thy1/Il2/Trat1/Cd40/Il2ra/Il6/Ccr2/Fasl/Ncr1/Tgfb2/Nlrp3/Cxcl9/Il10/Ccr1/Cd80/F2/C2/Ccl2/Igsf6/Ly86/Irf8/Il1b/Elane/Lck/Cd3e/Il11/Tlr3/Cd3g/Gzma/Il2rb/Fcgr2b/Cd74/Cd3d/Cd7/Cxcr3/Cd2/Itk/Ncf4/Ccl5/Socs1/Lif/H2-Q10/H2-Aa/Tlr1"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",188,0.41981146102124,0.714604987723483,1,1,1,6689,"tags=30%, list=37%, signal=19%","Dpysl4/Egfr/Fbp2/Lhx9/Chst4/Miox/B3gat1/Vcan/Dcn/Gys2/Aldob/Ndst3/Lct/Mertk/Met/Dsc2/Ldhc/Stc1/Tgfa/Cth/Me1/Stc2/Chst2/Elf3/Tktl1/Rragd/Pfkfb1/Il13ra1/Vegfa/Fut8/B4galt2/Col5a1/Agrn/Kdelr3/Hs6st2/Egln3/Nt5e/Hmmr/Kif20a/Ppfia4/Lhpp/Fkbp4/Gpc3/Pcx/Pgam2/Depdc1a/Sdc3/Sdc2/Nanp/Tpbg/Cdk1/Adora2b/Pgam1/Hdlbp/Nasp/Mif/Gpc4"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",39,0.420189610341506,0.697993186536138,0.98001998001998,1,1,4330,"tags=18%, list=24%, signal=14%","Dkk1/Hey2/Wnt5b/Lef1/Axin2/Nkd1/Tcf7"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",184,0.392098326061106,0.66709067565462,1,1,1,5919,"tags=29%, list=32%, signal=20%","Npy1r/Calcr/Krt19/Adcy1/Slc7a2/Lad1/Wwc1/Msmb/Krt13/Rasgrp1/Syt12/Sybu/Prss23/Dlc1/Hr/Fhl2/Greb1/Tsku/Slc1a1/Reep1/Ret/Pmaip1/Dhrs2/Car12/Mapt/Frk/Podxl/Stc2/Celsr2/Olfm1/Cish/Elf3/Mreg/Kazn/Ttc39a/Slc24a3/Mybl1/Papss2/Bcl11b/Celsr1/Thsd4/Opn3/Bhlhe40/Abat/Fcmr/Rps6ka2/Slc19a2/Flnb/Rapgefl1/Slc16a1/Bcl2/Cldn7/Olfml3/Tpd52l1"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",193,0.38798623411364,0.660528403979672,1,1,1,9525,"tags=75%, list=52%, signal=36%","Cdkn2c/Tfrc/Cdkn1a/Mthfd2/Kpna2/Spag5/Dlgap5/Nolc1/Nop56/Lyar/Mybl2/Hmmr/Cdca3/Cdca8/Plk1/Smc4/Rad51ap1/Ccne1/Plk4/Trip13/Aurkb/Kif4/Nme1/Cks2/Depdc1a/Cks1b/Tipin/Cdc20/Exosc8/Cdk1/Kif2c/Brca2/Rrm2/Ak2/Ccp110/Nasp/Cenpm/Ranbp1/Tacc3/Myc/Pa2g4/Ctps/Kif18b/Birc5/Shmt1/Mlh1/Tbrg4/Hells/Espl1/Spc24/Tubb5/Prkdc/Anp32e/Cenpe/Ung/Gins3/Cit/Pms2/Timeless/Aurka/Dek/Pold2/Cdc25a/Lmnb1/Psmc3ip/Racgap1/Pola2/Mre11a/Top2a/Ccnb2/Ezh2/Ube2t/Bub1b/Rnaseh2a/Dut/Srsf2/Melk/Bard1/Ran/Brca1/Dnmt1/Gins1/Wdr90/Nbn/Nup107/Nap1l1/Tubg1/Ipo7/Kif22/Rfc1/Rpa2/Usp1/Eif2s1/Tk1/Dscc1/Atad2/Cdc25b/Ncapd2/Pnn/Nup153/Mki67/Hmga1/Ssrp1/Lig1/E2f8/Pole/Mcm4/Suv39h1/Phf5a/Orc6/Gspt1/Cdkn3/Mcm5/Dctpp1/Ube2s/Prim2/Rad1/Mms22l/Rpa3/Orc2/Prps1/Rfc3/Cdk4/Nup205/Mcm3/Dck/Mad2l1/Smc6/Spc25/Pold1/Cse1l/Smc3/Psip1/Rad50/Paics/Hnrnpd/Mcm7/Brms1l/Mcm6/Zw10/Asf1a/Syncrip/Pop7/Slbp"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",58,0.393194385525063,0.659646645035697,0.995004995004995,1,1,8645,"tags=76%, list=47%, signal=40%","Map3k6/Tmem97/Gnl3/Srm/Nolc1/Nop56/Npm1/Slc29a2/Hspe1/Plk1/Plk4/Ndufaf4/Mphosph10/Hspd1/Supv3l1/Myc/Pa2g4/Nop2/Tbrg4/Rrp9/Ppan/Ung/Farsa/Phb/Slc19a1/Mrto4/Pprc1/Mybbp1a/Noc4l/Wdr43/Ddx18/Tcof1/Pes1/Exosc5/Bysl/Wdr74/Nop16/Grwd1/Mcm4/Utp20/Rrp12/Mcm5/Dctpp1/Pus1"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",141,0.367613055112888,0.623604735702615,1,1,1,4254,"tags=13%, list=23%, signal=10%","Ntrk3/Chrna5/Cyp1a1/Fgf18/Fmo1/Tchh/Rasgrp1/Ptprd/Slc6a12/H2-Q1/Col2a1/Htr7/Ret/Apom/Il6/Bmp2/Cdo1/Epcam"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",197,0.360416834144173,0.613705394642941,1,1,1,9882,"tags=74%, list=54%, signal=34%","Ap3s1/Kpna2/Gnl3/Srm/Nolc1/Nop56/Npm1/Snrpa1/Hspe1/Nhp2/Eif2s2/Nme1/Cdc20/Prpf31/Ssbp1/Srpk1/Hspd1/Tfdp1/Rpl34/Fam120a/Ruvbl2/Pabpc4/Ranbp1/Rsl1d1/Myc/Pa2g4/Ctps/Cox5a/Kars/Eprs/Rrp9/Ssb/Snrpd1/Hnrnpa1/Ccna2/C1qbp/Phb/Snrpd3/Dek/Psmd7/Pold2/Tyms/Phb2/Lsm7/Cdc45/Cct3/Set/Ddx18/Rfc4/Dut/Hsp90ab1/Srsf2/Ran/Exosc7/Erh/Uba2/Nap1l1/Ddx21/Srsf7/Tcp1/Hddc2/Serbp1/Usp1/Hdgf/Eif2s1/Ptges3/Cyc1/Cct7/U2af1/Nop16/Cad/Eif4a1/Rrm1/Cct5/Eif4e/Eif3b/Impdh2/Psma7/Rpl6/Psmc4/Cct2/Tardbp/Ncbp1/Mcm4/Fbl/Ldha/Apex1/Eif3d/Psmc6/Pgk1/Lsm2/Cops5/Gspt1/G3bp1/Mrps18b/Ndufab1/Mcm5/Got2/Canx/Snrpd2/Snrpa/Hnrnpu/Orc2/Psmd1/Clns1a/Psmd3/Cdk4/Trim28/Tomm70a/Mrpl9/Vdac1/Mad2l1/Smarcc1/Hnrnpr/Snrpb2/Hnrnpa2b1/Xpot/Snrpg/Abce1/Aimp2/Eef1b2/Psmd14/Psmb3/Hnrnpd/Rpl18/Mcm7/Mcm6/Syncrip/Bub3/Ilf2/Pole3/Pwp1/Psma2/Srsf3/Eif1ax/Mcm2/Rnps1/Txnl4a/Xpo1/Ywhae/Ppia/Acp1/Cul1/Slc25a3/Rps10"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",185,0.341541890662479,0.581204290351924,1,1,1,5351,"tags=20%, list=29%, signal=14%","Pkp1/Dpysl4/Egfr/Ncan/Pck1/Brs3/Cp/Dcn/Srpx/Lalba/Aldob/Tmem45a/Slc2a5/Serpine1/Selenbp2/Chst3/Gck/Dtna/Car12/Ldhc/Il6/Stc1/B4galnt2/Hoxb9/Pgf/Stc2/Chst2/Kif5a/Akap12/Tktl1/S100a4/Rragd/Phkg1/Cdkn1a/Nfil3/Bhlhe40/Vegfa"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",193,0.325647929407921,0.554400357946971,1,1,1,6191,"tags=29%, list=34%, signal=19%","Gpr83/Scn9a/Col6a1/Map6/Ccr4/Drc1/Socs2/Penk/Tnfrsf8/Adam19/Batf3/Serpinc1/Itgae/Il2ra/Csf2/Tnfsf11/Bmp2/Prnp/She/Aplp1/Ikzf4/Spp1/Il10/Cish/Plagl1/Cd48/Coch/Irf8/Cst7/Rragd/Ckap4/Cxcl10/Nrp1/Cd83/Nfil3/Tnfrsf9/Gbp3/Bhlhe40/Il2rb/Rgs16/Il3ra/Socs1/Uck2/Lif/Ctla4/Bcl2/Ctsz/Etv4/Pth1r/Eomes/Slc29a2/Nt5e/Tiam1/Ccne1/Slc1a5/Ahr"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",71,0.302363562317533,0.50879920277748,1,1,1,6231,"tags=24%, list=34%, signal=16%","Mal2/Adh4/Gldc/Pparg/Lgals3/Fabp5/Cbs/Nfil3/Cxcl16/Fdps/Mvd/Tm7sf2/Tmem97/Errfi1/Jag1/Sqle/Pcyt2"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",82,0.297223729081872,0.501052259077263,1,1,1,5671,"tags=24%, list=31%, signal=17%","A2m/Lepr/Il2ra/Csf2/Il6/Cxcl11/Osmr/Cd14/Cxcl9/Ccr1/Cd36/Cxcl1/Il1b/Acvrl1/Cxcl10/Il13ra1/Il3ra/Socs1/Il17ra/Pik3r5"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",153,0.257722721795288,0.437294985307803,1,1,1,4865,"tags=13%, list=27%, signal=10%","Gucy2e/Dpyd/Ccna1/Ereg/Dcn/Plat/Lef1/Pmaip1/Il6/Bmp2/Fasl/Ifnb1/Erbb2/Cth/Cd14/Tgfb2/Lgals3/Il1a/F2/Il1b"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",96,0.256395519044347,0.43321270046095,1,1,1,5952,"tags=19%, list=33%, signal=13%","Ifi27l2b/Ifi44l/Lamp3/Cxcl11/Ifitm1/C1s1/Oas1g/Ifi30/Ifi27/Cxcl10/Gbp3/Cd74/Mx2/Isg15/H2-Q10/Ifit3/Oasl1/Casp1"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",100,0.255126922605922,0.431324326215198,1,1,1,5696,"tags=11%, list=31%, signal=8%","Egfr/Gngt1/Mapk10/Camk4/Adcy2/Fasl/Lck/Cdkn1a/Pik3r3/Pla2g12a/Hsp90b1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",195,0.252719628468764,0.430438271879887,1,1,1,5972,"tags=21%, list=33%, signal=14%","Apol6/C1rb/Ifi27l2b/Ifi44l/H2-M2/Cfh/Ido1/Klrk1/Cd40/Il6/Cxcl11/Fcgr1/Cxcl9/C1s1/Ccl2/Irf8/Ifi30/Ifi27/Xcl1/Cxcl10/Ciita/Cdkn1a/Mthfd2/Gbp3/Gzma/H2-Eb1/Il2rb/Upp1/Cd74/Mx2/Isg15/Ccl5/Socs1/Auts2/F630111L10Rik/H2-Q10/Ifit3/H2-Aa/Oasl1/Casp1/Nfkb1"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",190,0.238996383105802,0.40689850384262,1,1,1,5011,"tags=8%, list=27%, signal=6%","Lep/Sncg/Itga7/Cidea/Col15a1/Adig/Sparcl1/Pparg/C3/Omd/Me1/Cd36/Cdkn2c/Sowahc/Ephx2"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",109,0.226397574106317,0.383447013546231,1,1,1,7746,"tags=34%, list=42%, signal=20%","Chac1/Stc2/Paip1/Ccl2/Hyou1/Mthfd2/Atf4/Pdia5/Vegfa/Hsp90b1/Kdelr3/Nolc1/Nop56/Npm1/Nhp2/Dkc1/Cks1b/Pdia6/Nop14/Tatdn2/Ifit1bl1/Rrp9/Exosc9/Tars/Calr/Ssr1/Hspa9/Xbp1/Dcp2/Exosc1/Exosc2/Sdad1/Atf6/Exosc5/Eif2s1/Slc7a5/Cebpb"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",196,0.180039667586656,0.306634073322892,1,1,1,7439,"tags=31%, list=41%, signal=18%","Wasf1/Shroom2/Dock4/Bcar1/Mid1/Arhgap10/Cdc42ep2/Myh10/Cdc42ep1/Fgd6/Rasal2/Ttk/Flnb/Dlgap5/Trio/Nin/Cep72/Ranbp9/Kif15/Tiam1/Plk1/Smc4/Ophn1/Kif4/Kntc1/Alms1/Farp1/Nf1/Tpx2/Cdk1/Kif2c/Brca2/Nusap1/Rapgef5/Birc5/Fbxo5/Incenp/Anln/Prc1/Kif20b/Lrpprc/Espl1/Bub1/Pif1/Cenpj/Cenpe/Nek2/Aurka/Lmnb1/Sass6/Ndc80/Racgap1/Kif3b/Top2a/Ccnb2/Bin1/Cd2ap/Ect2/Cep131/Ckap5"
