"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"mmu05166","Human T-cell leukemia virus 1 infection",219,-0.258216545368183,-1.37217257373203,0.0034570959680171,0.0207263548120265,0.0142530806730268,1929,"tags=21%, list=11%, signal=19%","26420/16178/11909/328572/17127/16151/11513/21894/14998/18747/18749/26413/19698/208647/18708/16414/12914/18018/18034/18021/11515/26406/16453/13654/19055/17128/19211/16168/16451/16186/23872/22695/23871/72049/19697/18019/14281/20850/15040/16177/15002/20851/15894/21813/13653/12443"
"mmu04931","Insulin resistance",103,-0.310351096214233,-1.48537632269374,0.00380377714975113,0.0221253037543857,0.0152151085990045,3114,"tags=38%, list=19%, signal=31%","14584/19082/21937/108079/110078/11652/12912/21428/74769/56637/12913/20111/26569/19309/26420/105787/14583/108099/110651/208647/18708/18607/18754/228775/19046/19079/12894/74551/108155/228966/19211/18761/22260/16337/19697/225579/20848/56458/384783"
"mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",88,-0.330531534998768,-1.5223342010114,0.00395893198564105,0.0226502829998152,0.0155761258451451,2153,"tags=47%, list=13%, signal=41%","110157/106759/12487/18706/78798/15170/24088/26417/23797/18035/26397/15251/16476/11652/19058/74769/22034/12503/53314/20846/16151/16452/26413/18708/18018/18021/18037/26406/19055/19211/18761/16451/18803/26416/60533/19697/18019/15979/14281/20848/21898"
"mmu04152","AMPK signaling pathway",118,-0.29939628963758,-1.48146061050639,0.00423410912642472,0.0238339368568101,0.0163900998442247,4184,"tags=44%, list=25%, signal=33%","13629/16890/207565/18706/170768/225849/67605/56421/18640/15357/12283/59021/23797/68465/18642/19052/19082/26931/108079/11652/57915/17274/68365/12912/74769/51792/270198/12913/19054/105787/235542/56690/108099/208647/18708/18607/19079/12894/93759/19325/74551/72674/22241/16337/19326/13631/226849/16001/56458/384783/15378/12443"
"mmu05100","Bacterial invasion of epithelial cells",66,-0.364251220264578,-1.574338525203,0.00535688632777683,0.0296754496570494,0.0204071860105784,2753,"tags=42%, list=16%, signal=36%","234683/16412/14083/74769/12387/73178/140580/67771/16402/12402/11848/19303/18708/242687/74325/12540/11461/19353/12929/14388/56443/15163/13043/20416/16202/12385/12390/12928"
"mmu03264","Virion - Flavivirus and Alphavirus",10,0.721837749664058,1.6856662707846,0.0057907799576486,0.0315778469565525,0.0217154248411823,3507,"tags=80%, list=21%, signal=63%","170780/69165/170786/171284/70192/69142/171283/170779"
"mmu05203","Viral carcinogenesis",171,-0.262047744563338,-1.35519547527029,0.00602524175780059,0.032350913438037,0.0222470464903407,1819,"tags=21%, list=11%, signal=19%","11909/328572/16151/15184/11848/18747/22629/18749/19303/26413/208647/18708/54401/22215/12914/433759/18034/17096/12540/16453/13654/19353/22631/20963/22033/15451/16451/12367/19651/13655/19697/20848/20850/15040/20851/12443"
"mmu04975","Fat digestion and absorption",33,0.529364300768012,1.6632755888073,0.00672676449008764,0.0355703152581907,0.0244609617821369,5796,"tags=73%, list=34%, signal=48%","238055/27409/66350/18946/237636/26565/18782/12491/67717/69836/11808/11806/12613/26971/18947/233549/69060/18784/67800/20778/17777/18778/237625/14719"
"mmu04721","Synaptic vesicle cycle",69,0.432704464062467,1.57312545117965,0.00751561564759724,0.0391485053882304,0.0269216082899006,2585,"tags=30%, list=15%, signal=26%","216227/76252/20510/68775/20511/208898/13162/140494/243616/240332/116837/15567/232333/20538/14411/104245/20512/140919/20614/20979/27060"
"mmu04142","Lysosome biogenesis",237,-0.246010405958607,-1.30652871408933,0.00784354874497117,0.0402558604705138,0.0276831132175453,3853,"tags=38%, list=23%, signal=30%","67605/19349/12492/30930/214585/14387/12091/67464/22320/240283/11305/110173/15932/54397/17939/17342/232946/66237/432486/100561/245670/211286/14533/11593/12752/13033/69596/67474/21871/71732/11778/11883/228545/16004/18457/11773/69091/26889/65114/218035/17828/72392/11774/109685/75612/108664/71770/15212/54411/11765/16784/14420/64291/13039/94178/27419/11973/75425/53599/13030/11767/27029/74385/11964/74325/56692/15931/11886/20597/12751/11782/11966/71279/114128/209446/11772/170743/14628/67166/16889/97998/12512/269338/52120/17775/20661/211329/14667/229445/16792/56464"
"mmu04744","Phototransduction",24,0.572946856205463,1.67108628647367,0.00796081504479879,0.0402655717483301,0.0276897914601697,5375,"tags=67%, list=32%, signal=45%","14688/14919/24013/245650/14918/225600/20215/14699/18588/75600/107477/12788/14686/14685/18587/19739"
"mmu04371","Apelin signaling pathway",125,-0.280527318627157,-1.40264296069644,0.00829964608907872,0.0413796640726925,0.0284559294482699,2594,"tags=30%, list=15%, signal=25%","21812/20541/20544/16598/213435/17258/225326/75669/105787/17127/14674/15184/11513/14696/18747/108099/18749/18798/26413/14682/14679/14678/18754/20130/19079/11515/66734/14702/18796/17128/20698/30955/67443/17260/66066/13653/12443"
"mmu04213","Longevity regulating pathway - multiple species",57,-0.359971915172215,-1.51612684153395,0.00855181952424135,0.0420364086473272,0.028907558955182,1831,"tags=37%, list=11%, signal=33%","19082/108079/11652/11793/74769/105787/11513/18747/108099/18749/13688/18708/19079/433759/11515/93759/12359/16337/16001/56458/384783"
"mmu03083","Polycomb repressive complex",79,-0.322370660335917,-1.45172774078552,0.00867450920394862,0.0420472737802509,0.0289150306798287,3619,"tags=37%, list=22%, signal=29%","12417/11569/56550/216080/17765/50496/381668/13619/19646/104416/67057/56353/30951/19763/30841/328572/76073/54650/14055/225876/19821/12914/433759/494448/108155/21652/12151/71833/52609"
"mmu00360","Phenylalanine metabolism",15,0.634698963702339,1.66971022774467,0.00917345782162719,0.0428974714616823,0.0294996938418446,5796,"tags=87%, list=34%, signal=57%","17161/73458/15445/18478/11670/109731/234724/17319/13195/11754/14718/621603/14719"
"mmu03030","DNA replication",35,0.498459624107608,1.57915970608074,0.00934156971658411,0.0428974714616823,0.0294996938418446,6835,"tags=71%, list=41%, signal=43%","18972/381760/69724/327762/18969/106344/16881/19891/19687/17217/19819/19075/18974/17218/67153/18968/19076/14156/72151/69263/18971/17220/18973/17215/17219"
"mmu04610","Complement and coagulation cascades",81,0.406409697648841,1.50295676967684,0.00923843328347415,0.0428974714616823,0.0294996938418446,4842,"tags=56%, list=29%, signal=40%","12628/11905/232345/16644/12630/12279/15139/18816/22370/110382/17174/317677/18791/12274/12061/22789/18815/109254/667277/14068/16415/56373/12269/14161/17175/110135/14060/230558/12267/14058/50702/16621/12062/109821/13137/12266/268591/12273/18792/14067/12263/12902/14061/74145/278180"
"mmu04935","Growth hormone synthesis, secretion and action",105,-0.289441154274137,-1.39160474562888,0.00927641528172047,0.0428974714616823,0.0294996938418446,2700,"tags=37%, list=16%, signal=31%","14784/12912/14083/74769/56637/20662/12913/20846/26420/11909/328572/20663/11513/18747/16452/18749/18798/26413/14682/14679/14678/208647/18708/12914/14600/11515/12929/18796/16477/20416/18803/26416/14281/20848/20850/12928/384783/20851/20606"
"mmu03250","Viral life cycle - HIV-1",59,-0.372013791045911,-1.5842101938766,0.00973127297474038,0.0441066788075895,0.0303312404407492,2946,"tags=46%, list=18%, signal=38%","269061/12504/12121/107951/64144/19386/18519/20479/22088/18571/13716/209387/56045/20922/116733/93736/328572/15239/12914/58202/12455/18550/218442/80287/192657/70122/26943"
"mmu05161","Hepatitis B",156,-0.270603998530794,-1.3758748751484,0.0105025974929206,0.0469923913465293,0.0323156845936018,2700,"tags=29%, list=16%, signal=24%","14784/12912/21812/74769/71586/22034/20662/109880/12913/12371/20846/26420/11909/54411/328572/17127/20663/16151/16452/26413/208647/18708/54401/12914/19229/18018/15975/18021/16453/13654/22631/17128/16451/12367/20849/13655/26416/19697/18019/14281/20848/20850/21898/20851/21813"
"mmu04613","Neutrophil extracellular trap formation",101,-0.302747148368724,-1.45502195952285,0.0110923104817774,0.049002738710637,0.033698158425653,1859,"tags=25%, list=11%, signal=22%","105675/12946/15184/18798/26413/64008/18708/16414/15078/433759/14723/12725/11461/16409/19353/20963/18796/170743/16416/18803/26416/19697/22371/21898/16399"
